pitch,start,duration,beat_type,string,position,finger
75,869,0.5,4,3,1,3
76,870,0.5,4,3,1,4
74,871,0.5,4,3,1,3
76,872,0.5,4,3,1,4
73,873,0.5,4,3,1,2
76,874,0.5,4,3,1,4
72,875,0.5,4,3,1,2
76,876,0.5,4,3,1,4
72,877,0.5,4,3,1,2
76,878,0.5,4,3,1,4
72,879,0.5,4,3,1,2
76,880,0.5,4,3,1,4
72,881,0.5,4,3,1,2
76,882,0.5,4,3,1,4
72,883,0.5,4,3,1,2
76,884,0.5,4,3,1,4
72,885,0.5,4,3,1,2
76,886,0.5,4,3,1,4
72,887,0.5,4,3,1,2
76,888,0.5,4,3,1,4
72,889,0.5,4,3,1,2
76,890,0.5,4,3,1,4
64,891,0.5,4,2,1,1
66,892,0.5,4,2,1,2
68,893,0.5,4,2,1,3
69,894,0.5,4,2,1,4
71,895,0.5,4,3,1,1
72,896,0.5,4,3,1,2
74,897,0.5,4,3,1,3
76,898,0.5,4,3,1,4
78,899,0.5,4,4,1,1
80,900,0.5,4,4,1,2
81,901,0.5,4,4,1,3
83,902,0.5,4,4,1,4
84,903,0.5,4,4,3,3
86,904,0.5,4,4,3,4
88,905,0.5,4,4,5,3
90,906,0.5,4,4,7,2
92,907,0.5,4,4,7,3
93,908,0.5,4,4,7,4
95,909,0.5,4,4,9,3
96,910,0.5,4,4,9,4
90,913,0.5,4,4,9,1
90,913,0.5,4,4,8,2
90,913,0.5,4,4,7,2
92,914,0.5,4,4,7,3
93,915,0.5,4,4,7,4
71,916,0.5,4,3,1,1
91,917,0.5,4,4,7,3
91,918,0.5,4,4,7,3
91,919,0.5,4,4,7,3
91,920,0.5,4,4,7,3
91,921,0.5,4,4,7,3
95,922,0.5,4,4,9,3
93,923,0.5,4,4,7,4
91,924,0.5,4,4,7,3
89,925,0.5,4,4,5,4
87,926,0.5,4,4,5,3
86,927,0.5,4,4,5,2
89,928,0.5,4,4,5,4
87,929,0.5,4,4,5,3
86,930,0.5,4,4,3,4
62,931,0.5,4,1,3,2
86,932,0.5,4,4,3,4
86,933,0.5,4,4,3,4
86,934,0.5,4,4,3,4
86,935,0.5,4,4,3,4
86,936,0.5,4,4,3,4
89,937,0.5,4,4,5,4
87,938,0.5,4,4,5,3
86,939,0.5,4,4,3,4
83,940,0.5,4,4,1,4
81,941,0.5,4,4,1,3
79,942,0.5,4,4,1,2
83,943,0.5,4,4,1,4
81,944,0.5,4,4,1,3
79,945,0.5,4,4,1,2
63,947,0.5,4,1,5,1
63,947,0.5,4,2,1,1
62,948,0.5,4,1,1,4
63,949,0.5,4,2,1,1
62,950,0.5,4,1,1,4
60,951,0.5,4,1,1,3
62,952,0.5,4,1,1,4
60,953,0.5,4,1,1,3
59,954,0.5,4,1,1,2
57,955,0.5,4,1,1,1
63,958,0.5,4,1,5,1
63,958,0.5,4,1,4,2
63,958,0.5,4,2,1,1
62,959,0.5,4,1,1,4
63,960,0.5,4,2,1,1
62,961,0.5,4,1,1,4
60,962,0.5,4,1,1,3
62,963,0.5,4,1,1,4
60,964,0.5,4,1,1,3
59,965,0.5,4,1,1,2
57,966,0.5,4,1,1,1
67,968,0.5,4,1,7,1
67,968,0.5,4,2,1,3
59,969,0.5,4,1,1,2
57,970,0.5,4,1,1,1
71,972,0.5,4,1,9,1
71,972,0.5,4,3,1,1
59,973,0.5,4,1,1,2
57,974,0.5,4,1,1,1
74,976,0.5,4,1,11,1
74,976,0.5,4,3,1,3
59,977,0.5,4,1,1,2
57,978,0.5,4,1,1,1
79,980,0.5,4,4,2,1
79,980,0.5,4,4,1,2
59,981,0.5,4,1,1,2
57,982,0.5,4,1,1,1
62,984,0.5,4,1,4,1
62,984,0.5,4,1,1,4
60,985,0.5,4,1,1,3
59,986,0.5,4,1,1,2
65,987,0.5,4,2,1,2
64,988,0.5,4,2,1,1
62,989,0.5,4,1,1,4
71,990,0.5,4,3,1,1
69,991,0.5,4,2,1,4
67,992,0.5,4,2,1,3
74,993,0.5,4,3,1,3
72,994,0.5,4,3,1,2
71,995,0.5,4,3,1,1
77,996,0.5,4,4,1,1
76,997,0.5,4,3,1,4
74,998,0.5,4,3,1,3
83,999,0.5,4,4,1,4
81,1000,0.5,4,4,1,3
79,1001,0.5,4,4,1,2
86,1002,0.5,4,4,3,4
84,1003,0.5,4,4,3,3
83,1004,0.5,4,4,3,2
89,1005,0.5,4,4,5,4
86,1006,0.5,4,4,3,4
83,1007,0.5,4,4,1,4
79,1008,0.5,4,4,1,2
77,1009,0.5,4,4,1,1
76,1010,0.5,4,3,1,4
73,1011,0.5,4,3,1,2
74,1012,0.5,4,3,1,3
77,1013,0.5,4,4,1,1
79,1014,0.5,4,4,1,2
83,1015,0.5,4,4,1,4
86,1016,0.5,4,4,3,4
89,1017,0.5,4,4,5,4
86,1018,0.5,4,4,3,4
83,1019,0.5,4,4,1,4
79,1020,0.5,4,4,1,2
77,1021,0.5,4,4,1,1
76,1022,0.5,4,3,1,4
73,1023,0.5,4,3,1,2
74,1024,0.5,4,3,1,3
77,1025,0.5,4,4,1,1
79,1026,0.5,4,4,1,2
83,1027,0.5,4,4,1,4
86,1028,0.5,4,4,3,4
89,1029,0.5,4,4,5,4
86,1030,0.5,4,4,3,4
83,1031,0.5,4,4,1,4
79,1032,0.5,4,4,1,2
77,1033,0.5,4,4,1,1
76,1034,0.5,4,3,1,4
73,1035,0.5,4,3,1,2
74,1036,0.5,4,3,1,3
77,1037,0.5,4,4,1,1
76,1038,0.5,4,3,1,4
74,1039,0.5,4,3,1,3
72,1040,0.5,4,3,1,2
70,1041,0.5,4,3,1,1
71,1042,0.5,4,3,1,1
74,1043,0.5,4,3,1,3
72,1044,0.5,4,3,1,2
71,1045,0.5,4,3,1,1
69,1046,0.5,4,2,1,4
66,1047,0.5,4,2,1,2
67,1048,0.5,4,2,1,3
71,1049,0.5,4,3,1,1
69,1050,0.5,4,2,1,4
65,1051,0.5,4,2,1,2
64,1052,0.5,4,2,1,1
61,1053,0.5,4,1,1,3
62,1054,0.5,4,1,1,4
65,1055,0.5,4,2,1,2
64,1056,0.5,4,2,1,1
62,1057,0.5,4,1,1,4
60,1058,0.5,4,1,1,3
58,1059,0.5,4,1,1,2
59,1060,0.5,4,1,1,2
62,1061,0.5,4,1,1,4
60,1062,0.5,4,1,1,3
59,1063,0.5,4,1,1,2
57,1064,0.5,4,1,1,1
57,1066,0.5,4,1,1,1
57,1066,0.5,4,1,1,2
59,1067,0.5,4,1,1,2
60,1068,0.5,4,1,1,3
62,1069,0.5,4,1,1,4
64,1070,0.5,4,2,1,1
65,1071,0.5,4,2,1,2
67,1072,0.5,4,2,1,3
69,1073,0.5,4,2,1,4
71,1074,0.5,4,3,1,1
72,1075,0.5,4,3,1,2
74,1076,0.5,4,3,1,3
76,1077,0.5,4,3,1,4
76,1078,0.5,4,3,1,4
76,1079,0.5,4,3,1,4
77,1080,0.5,4,4,1,1
79,1081,0.5,4,4,1,2
77,1082,0.5,4,4,1,1
76,1083,0.5,4,3,1,4
74,1084,0.5,4,3,1,3
74,1085,0.5,4,3,1,3
68,1086,0.5,4,2,1,3
68,1087,0.5,4,2,1,3
68,1088,0.5,4,2,1,3
67,1089,0.5,4,2,1,3
72,1090,0.5,4,3,1,2
64,1091,0.5,4,2,1,1
65,1092,0.5,4,2,1,2
67,1093,0.5,4,2,1,3
65,1094,0.5,4,2,1,2
64,1095,0.5,4,2,1,1
62,1096,0.5,4,1,1,4
62,1097,0.5,4,1,1,4
65,1098,0.5,4,2,1,2
64,1099,0.5,4,2,1,1
62,1100,0.5,4,1,1,4
60,1101,0.5,4,1,1,3
76,1102,0.5,4,3,1,4
76,1103,0.5,4,3,1,4
77,1104,0.5,4,4,1,1
79,1105,0.5,4,4,1,2
77,1106,0.5,4,4,1,1
76,1107,0.5,4,3,1,4
74,1108,0.5,4,3,1,3
74,1109,0.5,4,3,1,3
68,1110,0.5,4,2,1,3
68,1111,0.5,4,2,1,3
68,1112,0.5,4,2,1,3
67,1113,0.5,4,2,1,3
72,1114,0.5,4,3,1,2
64,1115,0.5,4,2,1,1
66,1116,0.5,4,2,1,2
67,1117,0.5,4,2,1,3
66,1118,0.5,4,2,1,2
64,1119,0.5,4,2,1,1
63,1120,0.5,4,2,1,1
63,1121,0.5,4,2,1,1
69,1122,0.5,4,2,1,4
68,1123,0.5,4,2,1,3
66,1124,0.5,4,2,1,2
64,1125,0.5,4,2,1,1
80,1126,0.5,4,4,1,2
80,1127,0.5,4,4,1,2
80,1128,0.5,4,4,1,2
80,1129,0.5,4,4,1,2
81,1130,0.5,4,4,1,3
83,1131,0.5,4,4,1,4
81,1132,0.5,4,4,1,3
80,1133,0.5,4,4,1,2
78,1134,0.5,4,4,1,1
78,1135,0.5,4,4,1,1
72,1136,0.5,4,3,1,2
72,1137,0.5,4,3,1,2
72,1138,0.5,4,3,1,2
71,1139,0.5,4,3,1,1
71,1140,0.5,4,3,1,1
71,1141,0.5,4,3,1,1
71,1142,0.5,4,3,1,1
76,1143,0.5,4,3,1,4
80,1144,0.5,4,4,1,2
83,1145,0.5,4,4,1,4
84,1146,0.5,4,4,3,3
86,1147,0.5,4,4,3,4
84,1148,0.5,4,4,3,3
83,1149,0.5,4,4,1,4
81,1150,0.5,4,4,1,3
81,1151,0.5,4,4,1,3
84,1152,0.5,4,4,3,3
83,1153,0.5,4,4,1,4
81,1154,0.5,4,4,1,3
80,1155,0.5,4,4,1,2
80,1156,0.5,4,4,1,2
76,1157,0.5,4,3,1,4
80,1158,0.5,4,4,1,2
83,1159,0.5,4,4,1,4
86,1160,0.5,4,4,3,4
86,1161,0.5,4,4,3,4
77,1162,0.5,4,3,3,3
88,1163,0.5,4,4,5,3
86,1164,0.5,4,4,3,4
85,1165,0.5,4,4,3,3
76,1166,0.5,4,3,3,2
85,1167,0.5,4,4,3,3
85,1168,0.5,4,4,3,3
88,1169,0.5,4,4,5,3
88,1170,0.5,4,4,5,3
88,1171,0.5,4,4,5,3
87,1172,0.5,4,4,5,3
87,1173,0.5,4,4,5,3
88,1174,0.5,4,4,5,3
87,1175,0.5,4,4,5,3
88,1176,0.5,4,4,5,3
87,1177,0.5,4,4,5,3
90,1178,0.5,4,4,7,2
90,1179,0.5,4,4,7,2
93,1180,0.5,4,4,7,4
93,1181,0.5,4,4,7,4
93,1182,0.5,4,4,7,4
63,1183,0.5,4,2,1,1
63,1184,0.5,4,2,1,1
64,1185,0.5,4,2,1,1
63,1186,0.5,4,2,1,1
64,1187,0.5,4,2,1,1
65,1188,0.5,4,2,1,2
64,1189,0.5,4,2,1,1
62,1190,0.5,4,1,1,4
62,1191,0.5,4,1,1,4
61,1192,0.5,4,1,1,3
62,1193,0.5,4,1,1,4
64,1194,0.5,4,2,1,1
62,1195,0.5,4,1,1,4
60,1196,0.5,4,1,1,3
60,1197,0.5,4,1,1,3
59,1198,0.5,4,1,1,2
60,1199,0.5,4,1,1,3
62,1200,0.5,4,1,1,4
60,1201,0.5,4,1,1,3
59,1202,0.5,4,1,1,2
57,1203,0.5,4,1,1,1
60,1204,0.5,4,1,1,3
63,1205,0.5,4,2,1,1
66,1206,0.5,4,2,1,2
69,1207,0.5,4,2,1,4
72,1208,0.5,4,3,1,2
76,1209,0.5,4,3,1,4
75,1210,0.5,4,3,1,3
76,1211,0.5,4,3,1,4
77,1212,0.5,4,4,1,1
76,1213,0.5,4,3,1,4
74,1214,0.5,4,3,1,3
74,1215,0.5,4,3,1,3
73,1216,0.5,4,3,1,2
74,1217,0.5,4,3,1,3
76,1218,0.5,4,3,1,4
74,1219,0.5,4,3,1,3
72,1220,0.5,4,3,1,2
72,1221,0.5,4,3,1,2
71,1222,0.5,4,3,1,1
72,1223,0.5,4,3,1,2
74,1224,0.5,4,3,1,3
72,1225,0.5,4,3,1,2
71,1226,0.5,4,3,1,1
69,1227,0.5,4,2,1,4
72,1228,0.5,4,3,1,2
75,1229,0.5,4,3,1,3
78,1230,0.5,4,4,1,1
81,1231,0.5,4,4,1,3
84,1232,0.5,4,4,3,3
88,1233,0.5,4,4,5,3
76,1234,0.5,4,3,1,4
77,1235,0.5,4,4,1,1
76,1236,0.5,4,3,1,4
88,1237,0.5,4,4,5,3
86,1238,0.5,4,4,3,4
74,1239,0.5,4,3,1,3
74,1240,0.5,4,3,1,3
76,1241,0.5,4,3,1,4
74,1242,0.5,4,3,1,3
86,1243,0.5,4,4,3,4
84,1244,0.5,4,4,3,3
72,1245,0.5,4,3,1,2
72,1246,0.5,4,3,1,2
74,1247,0.5,4,3,1,3
72,1248,0.5,4,3,1,2
84,1249,0.5,4,4,3,3
83,1250,0.5,4,4,1,4
71,1251,0.5,4,3,1,1
71,1252,0.5,4,3,1,1
72,1253,0.5,4,3,1,2
71,1254,0.5,4,3,1,1
83,1255,0.5,4,4,1,4
81,1256,0.5,4,4,1,3
69,1257,0.5,4,2,1,4
69,1258,0.5,4,2,1,4
71,1259,0.5,4,3,1,1
69,1260,0.5,4,2,1,4
81,1261,0.5,4,4,1,3
79,1262,0.5,4,4,1,2
67,1263,0.5,4,2,1,3
67,1264,0.5,4,2,1,3
69,1265,0.5,4,2,1,4
67,1266,0.5,4,2,1,3
79,1267,0.5,4,4,1,2
78,1268,0.5,4,4,1,1
66,1269,0.5,4,2,1,2
66,1270,0.5,4,2,1,2
67,1271,0.5,4,2,1,3
66,1272,0.5,4,2,1,2
78,1273,0.5,4,4,1,1
77,1274,0.5,4,4,1,1
65,1275,0.5,4,2,1,2
65,1276,0.5,4,2,1,2
67,1277,0.5,4,2,1,3
65,1278,0.5,4,2,1,2
77,1279,0.5,4,4,1,1
76,1280,0.5,4,3,1,4
64,1281,0.5,4,2,1,1
68,1282,0.5,4,2,1,3
71,1283,0.5,4,3,1,1
75,1284,0.5,4,3,1,3
76,1285,0.5,4,3,1,4
88,1286,0.5,4,4,5,3
88,1287,0.5,4,4,5,3
64,1288,0.5,4,2,1,1
68,1289,0.5,4,2,1,3
71,1290,0.5,4,3,1,1
75,1291,0.5,4,3,1,3
76,1292,0.5,4,3,1,4
88,1293,0.5,4,4,5,3
88,1294,0.5,4,4,5,3
64,1295,0.5,4,2,1,1
68,1296,0.5,4,2,1,3
71,1297,0.5,4,3,1,1
75,1298,0.5,4,3,1,3
76,1299,0.5,4,3,1,4
80,1300,0.5,4,4,1,2
83,1301,0.5,4,4,1,4
87,1302,0.5,4,4,5,3
88,1303,0.5,4,4,5,3
92,1304,0.5,4,4,7,3
95,1305,0.5,4,4,11,1
96,1311,0.5,4,4,12,1
96,1311,0.5,4,4,12,2
96,1311,0.5,4,4,11,2
96,1311,0.5,4,4,11,3
96,1311,0.5,4,4,10,3
96,1311,0.5,4,4,10,4
95,1312,0.5,4,4,11,1
94,1313,0.5,4,4,8,4
93,1314,0.5,4,4,7,4
92,1315,0.5,4,4,7,3
91,1316,0.5,4,4,7,3
90,1317,0.5,4,4,7,2
89,1318,0.5,4,4,5,4
88,1319,0.5,4,4,5,3
87,1320,0.5,4,4,5,3
86,1321,0.5,4,4,3,4
85,1322,0.5,4,4,3,3
84,1323,0.5,4,4,3,3
83,1324,0.5,4,4,1,4
82,1325,0.5,4,4,1,3
81,1326,0.5,4,4,1,3
80,1327,0.5,4,4,1,2
79,1328,0.5,4,4,1,2
78,1329,0.5,4,4,1,1
77,1330,0.5,4,4,1,1
76,1331,0.5,4,3,1,4
75,1332,0.5,4,3,1,3
74,1333,0.5,4,3,1,3
73,1334,0.5,4,3,1,2
72,1335,0.5,4,3,1,2
71,1336,0.5,4,3,1,1
70,1337,0.5,4,3,1,1
69,1338,0.5,4,2,1,4
68,1339,0.5,4,2,1,3
67,1340,0.5,4,2,1,3
66,1341,0.5,4,2,1,2
65,1342,0.5,4,2,1,2
64,1343,0.5,4,2,1,1
66,1344,0.5,4,2,1,2
68,1345,0.5,4,2,1,3
69,1346,0.5,4,2,1,4
71,1347,0.5,4,3,1,1
72,1348,0.5,4,3,1,2
74,1349,0.5,4,3,1,3
76,1350,0.5,4,3,1,4
78,1351,0.5,4,4,1,1
80,1352,0.5,4,4,1,2
81,1353,0.5,4,4,1,3
83,1354,0.5,4,4,1,4
84,1355,0.5,4,4,3,3
86,1356,0.5,4,4,3,4
88,1357,0.5,4,4,5,3
87,1358,0.5,4,4,5,3
88,1359,0.5,4,4,5,3
86,1360,0.5,4,4,3,4
84,1361,0.5,4,4,3,3
84,1362,0.5,4,4,3,3
83,1363,0.5,4,4,1,4
83,1364,0.5,4,4,1,4
81,1365,0.5,4,4,1,3
81,1366,0.5,4,4,1,3
83,1367,0.5,4,4,1,4
81,1368,0.5,4,4,1,3
80,1369,0.5,4,4,1,2
81,1370,0.5,4,4,1,3
79,1371,0.5,4,4,1,2
77,1372,0.5,4,4,1,1
77,1373,0.5,4,4,1,1
76,1374,0.5,4,3,1,4
76,1375,0.5,4,3,1,4
76,1376,0.5,4,3,1,4
74,1377,0.5,4,3,1,3
74,1378,0.5,4,3,1,3
73,1379,0.5,4,3,1,2
74,1380,0.5,4,3,1,3
72,1381,0.5,4,3,1,2
70,1382,0.5,4,3,1,1
70,1383,0.5,4,3,1,1
69,1384,0.5,4,2,1,4
69,1385,0.5,4,2,1,4
68,1386,0.5,4,2,1,3
71,1387,0.5,4,3,1,1
62,1388,0.5,4,1,1,4
64,1389,0.5,4,2,1,1
65,1390,0.5,4,2,1,2
62,1391,0.5,4,1,1,4
64,1392,0.5,4,2,1,1
65,1393,0.5,4,2,1,2
64,1394,0.5,4,2,1,1
65,1395,0.5,4,2,1,2
64,1396,0.5,4,2,1,1
62,1397,0.5,4,1,1,4
60,1398,0.5,4,1,1,3
62,1399,0.5,4,1,1,4
60,1400,0.5,4,1,1,3
59,1401,0.5,4,1,1,2
57,1402,0.5,4,1,1,1
88,1403,0.5,4,4,5,3
89,1404,0.5,4,4,5,4
88,1405,0.5,4,4,5,3
87,1406,0.5,4,4,5,3
88,1407,0.5,4,4,5,3
86,1408,0.5,4,4,3,4
84,1409,0.5,4,4,3,3
84,1410,0.5,4,4,3,3
83,1411,0.5,4,4,1,4
83,1412,0.5,4,4,1,4
81,1413,0.5,4,4,1,3
81,1414,0.5,4,4,1,3
83,1415,0.5,4,4,1,4
81,1416,0.5,4,4,1,3
80,1417,0.5,4,4,1,2
81,1418,0.5,4,4,1,3
79,1419,0.5,4,4,1,2
77,1420,0.5,4,4,1,1
77,1421,0.5,4,4,1,1
76,1422,0.5,4,3,1,4
76,1423,0.5,4,3,1,4
74,1424,0.5,4,3,1,3
74,1425,0.5,4,3,1,3
76,1426,0.5,4,3,1,4
74,1427,0.5,4,3,1,3
73,1428,0.5,4,3,1,2
74,1429,0.5,4,3,1,3
72,1430,0.5,4,3,1,2
70,1431,0.5,4,3,1,1
70,1432,0.5,4,3,1,1
69,1433,0.5,4,2,1,4
64,1434,0.5,4,2,1,1
69,1435,0.5,4,2,1,4
72,1436,0.5,4,3,1,2
76,1437,0.5,4,3,1,4
74,1438,0.5,4,3,1,3
77,1439,0.5,4,4,1,1
81,1440,0.5,4,4,1,3
84,1441,0.5,4,4,3,3
64,1442,0.5,4,2,1,1
69,1443,0.5,4,2,1,4
72,1444,0.5,4,3,1,2
76,1445,0.5,4,3,1,4
74,1446,0.5,4,3,1,3
77,1447,0.5,4,4,1,1
81,1448,0.5,4,4,1,3
84,1449,0.5,4,4,3,3
64,1450,0.5,4,2,1,1
69,1451,0.5,4,2,1,4
72,1452,0.5,4,3,1,2
76,1453,0.5,4,3,1,4
66,1454,0.5,4,2,1,2
78,1455,0.5,4,4,1,1
68,1456,0.5,4,2,1,3
72,1457,0.5,4,3,1,2
76,1458,0.5,4,3,1,4
80,1459,0.5,4,4,1,2
69,1460,0.5,4,2,1,4
81,1461,0.5,4,4,1,3
70,1462,0.5,4,3,1,1
82,1463,0.5,4,4,1,3
71,1464,0.5,4,3,1,1
83,1465,0.5,4,4,1,4
72,1466,0.5,4,3,1,2
84,1467,0.5,4,4,3,3
73,1468,0.5,4,3,3,1
85,1469,0.5,4,4,3,3
74,1470,0.5,4,3,3,1
86,1471,0.5,4,4,3,4
75,1472,0.5,4,3,3,2
87,1473,0.5,4,4,5,3
88,1474,0.5,4,4,5,3
75,1475,0.5,4,3,1,3
76,1476,0.5,4,3,1,4
74,1477,0.5,4,3,1,3
76,1478,0.5,4,3,1,4
73,1479,0.5,4,3,1,2
76,1480,0.5,4,3,1,4
72,1481,0.5,4,3,1,2
76,1482,0.5,4,3,1,4
72,1483,0.5,4,3,1,2
76,1484,0.5,4,3,1,4
72,1485,0.5,4,3,1,2
76,1486,0.5,4,3,1,4
72,1487,0.5,4,3,1,2
76,1488,0.5,4,3,1,4
72,1489,0.5,4,3,1,2
76,1490,0.5,4,3,1,4
72,1491,0.5,4,3,1,2
76,1492,0.5,4,3,1,4
72,1493,0.5,4,3,1,2
76,1494,0.5,4,3,1,4
72,1495,0.5,4,3,1,2
76,1496,0.5,4,3,1,4
64,1497,0.5,4,2,1,1
66,1498,0.5,4,2,1,2
68,1499,0.5,4,2,1,3
69,1500,0.5,4,2,1,4
71,1501,0.5,4,3,1,1
72,1502,0.5,4,3,1,2
74,1503,0.5,4,3,1,3
76,1504,0.5,4,3,1,4
78,1505,0.5,4,4,1,1
80,1506,0.5,4,4,1,2
81,1507,0.5,4,4,1,3
83,1508,0.5,4,4,1,4
84,1509,0.5,4,4,3,3
86,1510,0.5,4,4,3,4
88,1511,0.5,4,4,5,3
90,1512,0.5,4,4,7,2
92,1513,0.5,4,4,7,3
93,1514,0.5,4,4,7,4
95,1515,0.5,4,4,11,1
96,1516,0.5,4,4,12,1
89,1519,0.5,4,3,12,1
89,1519,0.5,4,3,12,2
89,1519,0.5,4,4,7,2
90,1520,0.5,4,4,7,2
91,1521,0.5,4,4,7,3
92,1522,0.5,4,4,7,3
93,1523,0.5,4,4,7,4
70,1524,0.5,4,3,1,1
82,1525,0.5,4,4,1,3
82,1526,0.5,4,4,1,3
82,1527,0.5,4,4,1,3
82,1528,0.5,4,4,1,3
82,1529,0.5,4,4,1,3
86,1530,0.5,4,4,3,4
84,1531,0.5,4,4,3,3
82,1532,0.5,4,4,1,3
81,1533,0.5,4,4,1,3
79,1534,0.5,4,4,1,2
78,1535,0.5,4,4,1,1
82,1536,0.5,4,4,1,3
81,1537,0.5,4,4,1,3
79,1538,0.5,4,4,1,2
78,1539,0.5,4,4,1,1
82,1540,0.5,4,4,1,3
81,1541,0.5,4,4,1,3
79,1542,0.5,4,4,1,2
74,1543,0.5,4,3,1,3
79,1544,0.5,4,4,1,2
77,1545,0.5,4,4,1,1
76,1546,0.5,4,3,1,4
71,1547,0.5,4,3,1,1
76,1548,0.5,4,3,1,4
74,1549,0.5,4,3,1,3
72,1550,0.5,4,3,1,2
71,1551,0.5,4,3,1,1
76,1552,0.5,4,3,1,4
74,1553,0.5,4,3,1,3
72,1554,0.5,4,3,1,2
71,1555,0.5,4,3,1,1
76,1556,0.5,4,3,1,4
74,1557,0.5,4,3,1,3
72,1558,0.5,4,3,1,2
71,1559,0.5,4,3,1,1
70,1560,0.5,4,3,1,1
70,1561,0.5,4,3,1,1
66,1562,0.5,4,2,1,2
67,1563,0.5,4,2,1,3
69,1564,0.5,4,2,1,4
70,1565,0.5,4,3,1,1
71,1566,0.5,4,3,1,1
72,1567,0.5,4,3,1,2
77,1568,0.5,4,4,1,1
77,1569,0.5,4,4,1,1
76,1570,0.5,4,3,1,4
74,1571,0.5,4,3,1,3
72,1572,0.5,4,3,1,2
72,1573,0.5,4,3,1,2
71,1574,0.5,4,3,1,1
70,1575,0.5,4,3,1,1
70,1576,0.5,4,3,1,1
66,1577,0.5,4,2,1,2
67,1578,0.5,4,2,1,3
69,1579,0.5,4,2,1,4
70,1580,0.5,4,3,1,1
71,1581,0.5,4,3,1,1
72,1582,0.5,4,3,1,2
79,1583,0.5,4,4,1,2
79,1584,0.5,4,4,1,2
76,1585,0.5,4,3,1,4
74,1586,0.5,4,3,1,3
72,1587,0.5,4,3,1,2
72,1588,0.5,4,3,1,2
71,1589,0.5,4,3,1,1
70,1590,0.5,4,3,1,1
68,1591,0.5,4,2,1,3
69,1592,0.5,4,2,1,4
69,1593,0.5,4,2,1,4
60,1594,0.5,4,1,1,3
64,1595,0.5,4,2,1,1
69,1596,0.5,4,2,1,4
72,1597,0.5,4,3,1,2
70,1598,0.5,4,3,1,1
69,1599,0.5,4,2,1,4
68,1600,0.5,4,2,1,3
66,1601,0.5,4,2,1,2
68,1602,0.5,4,2,1,3
69,1603,0.5,4,2,1,4
75,1604,0.5,4,3,1,3
75,1605,0.5,4,3,1,3
74,1606,0.5,4,3,1,3
75,1607,0.5,4,3,1,3
77,1608,0.5,4,4,1,1
75,1609,0.5,4,3,1,3
74,1610,0.5,4,3,1,3
72,1611,0.5,4,3,1,2
71,1612,0.5,4,3,1,1
72,1613,0.5,4,3,1,2
74,1614,0.5,4,3,1,3
72,1615,0.5,4,3,1,2
70,1616,0.5,4,3,1,1
69,1617,0.5,4,2,1,4
66,1618,0.5,4,2,1,2
67,1619,0.5,4,2,1,3
70,1620,0.5,4,3,1,1
74,1621,0.5,4,3,1,3
79,1622,0.5,4,4,1,2
82,1623,0.5,4,4,1,3
86,1624,0.5,4,4,3,4
74,1625,0.5,4,3,1,3
74,1626,0.5,4,3,1,3
73,1627,0.5,4,3,1,2
72,1628,0.5,4,3,1,2
81,1629,0.5,4,4,1,3
81,1630,0.5,4,4,1,3
79,1631,0.5,4,4,1,2
77,1632,0.5,4,4,1,1
76,1633,0.5,4,3,1,4
77,1634,0.5,4,4,1,1
73,1635,0.5,4,3,1,2
76,1636,0.5,4,3,1,4
74,1637,0.5,4,3,1,3
69,1638,0.5,4,2,1,4
72,1639,0.5,4,3,1,2
70,1640,0.5,4,3,1,1
62,1641,0.5,4,1,1,4
74,1642,0.5,4,3,1,3
74,1643,0.5,4,3,1,3
64,1644,0.5,4,2,1,1
65,1645,0.5,4,2,1,2
84,1646,0.5,4,4,3,3
84,1647,0.5,4,4,3,3
86,1648,0.5,4,4,3,4
84,1649,0.5,4,4,3,3
81,1650,0.5,4,4,1,3
81,1651,0.5,4,4,1,3
82,1652,0.5,4,4,1,3
81,1653,0.5,4,4,1,3
77,1654,0.5,4,4,1,1
77,1655,0.5,4,4,1,1
79,1656,0.5,4,4,1,2
77,1657,0.5,4,4,1,1
69,1658,0.5,4,2,1,4
70,1659,0.5,4,3,1,1
72,1660,0.5,4,3,1,2
69,1661,0.5,4,2,1,4
70,1662,0.5,4,3,1,1
60,1663,0.5,4,1,1,3
79,1664,0.5,4,4,1,2
79,1665,0.5,4,4,1,2
81,1666,0.5,4,4,1,3
79,1667,0.5,4,4,1,2
76,1668,0.5,4,3,1,4
76,1669,0.5,4,3,1,4
77,1670,0.5,4,4,1,1
76,1671,0.5,4,3,1,4
76,1672,0.5,4,3,1,4
79,1673,0.5,4,4,1,2
82,1674,0.5,4,4,1,3
86,1675,0.5,4,4,3,4
76,1676,0.5,4,3,1,4
79,1677,0.5,4,4,1,2
83,1678,0.5,4,4,1,4
86,1679,0.5,4,4,3,4
76,1680,0.5,4,3,1,4
79,1681,0.5,4,4,1,2
82,1682,0.5,4,4,1,3
86,1683,0.5,4,4,3,4
84,1684,0.5,4,4,3,3
82,1685,0.5,4,4,3,2
81,1686,0.5,4,4,3,1
93,1687,0.5,4,4,7,4
65,1688,0.5,4,1,3,4
84,1689,0.5,4,4,3,3
84,1690,0.5,4,4,3,3
86,1691,0.5,4,4,3,4
84,1692,0.5,4,4,3,3
81,1693,0.5,4,4,1,3
81,1694,0.5,4,4,1,3
82,1695,0.5,4,4,1,3
81,1696,0.5,4,4,1,3
77,1697,0.5,4,4,1,1
77,1698,0.5,4,4,1,1
